title,source,url,published_at,summary,image_url,country,topic,political_bias
"La economía estadounidense agregó 130.000 empleos en enero, una cifra mayor a la esperada",CNN,https://cnnespanol.cnn.com/2026/02/11/economia/economia-eeuu-130-000-empleos-enero-trax,2026-02-11,"La contratación repuntó con el inicio del año 2026. La economía estadounidense creó 130.000 empleos el mes pasado, una cifra superior a la esperada, y la tasa de desempleo descendió al 4,3 %, según nuevos datos de la Oficina de Estadísticas Laborales publicados el miércoles....","https://media.cnn.com/api/v1/images/stellar/prod/c-gettyimages-2197602779-20260211134921673.jpg?c=16x9&q=w_800,c_fill",United States,Politics,leaning-left
"China es la superpotencia de la energía limpia, pero hay otro país que le pisa los talones (y avanza aún más rápido)",CNN,https://cnnespanol.cnn.com/2026/02/11/mundo/india-china-superpotencia-energia-limpia-trax,2026-02-11,Prem Chand es uno de los muchos conductores de rickshaw —como se conoce a los jinrikisha o las carretillas impulsadas por personas a pie— que pasan sus días recorriendo las frenéticas calles de Delhi....,"https://media.cnn.com/api/v1/images/stellar/prod/parque-solar.jpeg?c=16x9&q=w_800,c_fill",United States,Politics,leaning-left
Bad Bunny conquista Hollywood: las películas que muestran su evolución como actor,CNN,https://cnnespanol.cnn.com/2026/02/11/entretenimiento/bad-bunny-actor-cine-pelicula-orix,2026-02-11,"CNN Español — Hollywood corteja a Bad Bunny. Pero nadie verá este nombre en los títulos de crédito de una película. En el cine, usa su nombre real: Benito A. Martínez Ocasio. Pero que nadie se llame a engaño, la estrella de trap latino desea labrarse una carrera cinematográfica y lograr que lo...","https://media.cnn.com/api/v1/images/stellar/prod/bad-bunny-bullet-train.jpg?c=16x9&q=w_800,c_fill",United States,Entertainment,leaning-left
¿Cómo Google desempeñó un papel clave en la recuperación del video de las cámaras de Nancy Guthrie?,CNN,https://cnnespanol.cnn.com/2026/02/10/eeuu/google-clave-video-camaras-nancy-guthrie-trax,2026-02-10,"Un importante avance en el caso de Nancy Guthrie se debió en gran medida a la experiencia técnica de Google, según informó a CNN una persona familiarizada con la investigación. La madre de la presentadora de “Today”, Savannah Guthrie, desapareció hace más de una semana en Arizona....","https://media.cnn.com/api/v1/images/stellar/prod/3bf7aff9-86f9-46a7-8c41-40e9eef47ffc.png?c=16x9&q=w_800,c_fill",United States,Technology,center
El interrogatorio de Lutnick en el Senado de EE.UU. muestra a Trump un adelanto de un posible futuro sombrío,CNN,https://cnnespanol.cnn.com/2026/02/11/eeuu/analisis-interrogatorio-lutnick-muestra-trump-futuro-sombrio-trax,2026-02-11,No es de extrañar que el presidente Donald Trump esté tan preocupado por las elecciones intermedias. Un día difícil para algunos de sus principales funcionarios y prioridades políticas en el Capitolio hacen presagiar un futuro posiblemente miserable para la Casa Blanca....,"https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2260914716-20260211064143204.jpg?c=16x9&q=w_800,c_fill",United States,Politics,right
A los 30 años de Pokémon: anuncian los eventos “Pokémon Day Out” y “Pokémon Night Out”,CNN,https://cnnespanol.cnn.com/2026/02/11/entretenimiento/pokemon-30-aniversario-eventos-day-out-night-out-orix,2026-02-11,"CNN Español — A los casi 30 años del lanzamiento de los primeros videojuegos de “Pokémon”, la “fiebre” por los monstruos de bolsillo vuelve a elevarse y las expectativas tras el último Super Bowl han aumentado entre los fans. ¿La razón?...","https://media.cnn.com/api/v1/images/stellar/prod/pokemon-themed-park.jpg?c=16x9&q=w_800,c_fill",United States,Entertainment,leaning-left
La industria china de IA parece imparable en la carrera por superar a sus rivales estadounidenses. ¿Pero lo es?,CNN,https://cnnespanol.cnn.com/2026/02/11/ciencia/china-eeuu-ia-competencia-desafios-internacionales-trax,2026-02-11,"Cuando los principales actores de inteligencia artificial de China se reunieron en un encuentro histórico en Beijing en enero, una pregunta estaba en el centro de atención: ¿Cuáles son las posibilidades de que una empresa china de IA supere a los líderes estadounidenses en los próximos tres a cinco...","https://media.cnn.com/api/v1/images/stellar/prod/chins.jpg?c=16x9&q=w_800,c_fill",United States,Politics,leaning-left
Comunidad sorda de Puerto Rico celebra con lenguaje de señas el show de medio tiempo de Bad Bunny,CNN,https://cnnespanol.cnn.com/2026/02/11/entretenimiento/video/comunidad-sorda-medio-tiempo-bad-bunny-super-bowl-orix,2026-02-11,"Comunidad sorda de Puerto Rico celebra con lenguaje de señas el show de medio tiempo de Bad Bunny Miembros de la comunidad sorda de Puerto Rico se reunieron en un complejo deportivo para ver el Super Bowl y el show de medio tiempo de Bad Bunny, que celebraron con lenguaje de señas.","https://media.cnn.com/api/v1/images/stellar/prod/showbiz-7-20260211222855156.jpg?c=16x9&q=w_800,c_fill",United States,Entertainment,leaning-left
"El jefe de Instagram niega que los usuarios puedan ser ""clínicamente adictos"" a las redes sociales en un juicio histórico",CNN,https://cnnespanol.cnn.com/2026/02/11/eeuu/jefe-instagram-juicio-adiccion-redes-trax,2026-02-11,"Adam Mosseri, el jefe de Instagram, testificó este miércoles y dijo que no cree que los usuarios puedan ser “clínicamente adictos” a la aplicación de redes sociales. Mosseri es el primer ejecutivo en testificar en el histórico juicio sobre adicción a las redes sociales contra YouTube y la empresa...","https://media.cnn.com/api/v1/images/stellar/prod/instagram-20260211234250960.png?c=16x9&q=w_800,c_fill",United States,Technology,right
Esto es lo que se sabe sobre la reunión a puertas cerradas entre Netanyahu y Trump,CNN,https://cnnespanol.cnn.com/2026/02/11/eeuu/video/trump-netanyahu-israel-eeuu-iran-ush-dusa-tv,2026-02-11,"Esto es lo que se sabe sobre la reunión a puertas cerradas entre Netanyahu y Trump El presidente Donald Trump le dijo al primer ministro de Israel Benjamin Netanyahu que continuará buscando un acuerdo diplomático con Irán, según un mensaje publicado en redes sociales....","https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2253972629.jpg?c=16x9&q=w_800,c_fill",United States,Politics,center
"Only one House Dem voted in favor of voter ID, proof of citizenship in US elections",Fox News,https://www.foxnews.com/politics/only-one-house-dem-voted-in-favor-voter-id-proof-citizenship-us-elections,2026-02-12,"The House of Representatives passed a massive election integrity overhaul bill on Wednesday despite opposition from the vast majority of Democrats. The House passed Rep. Chip Roy's SAVE America Act, legislation that's aimed at keeping non-citizens from voting in U.S. federal elections....",https://static.foxnews.com/foxnews.com/content/uploads/2025/10/hakeem-jeffries-government-shutdown-2025.jpg,United States,Politics,right
Nancy Guthrie disappearance: New letter to TMZ claims to know who kidnapper is,Fox News,https://www.foxnews.com/live-news/nancy-guthrie-disappearance-arizona-feb-11-live-updates,2026-02-12,"AI can be used to match up eyes, clothing and other materials in surveillance video, expert says Former White House Chief Information Officer Theresa Payton told “Fox & Friends First” on Wednesday that artificial intelligence is likely playing a key role into the investigation of surveillance video...",https://assets.foxnews.com/liveblog/fn/prod/images/2026/02/40cd784687a9c85e1214dfdb6f488051.jpg,United States,Health,right
Five critical clues in FBI footage could pinpoint suspect in Nancy Guthrie disappearance: experts,Fox News,https://www.foxnews.com/us/five-critical-clues-fbi-footage-could-pinpoint-suspect-nancy-guthrie-disappearance-experts,2026-02-12,"Newly released surveillance footage released by the FBI amid the ongoing search for Nancy Guthrie is offering investigators a ""treasure trove"" of information regarding the subject seen approaching the 84-year-old woman’s Arizona home in the moments before she vanished, according to multiple...",https://static.foxnews.com/foxnews.com/content/uploads/2026/02/nancy-ring-video.gif,United States,Crime,right
Timeline: NBC host Savannah Guthrie’s mother disappears as sheriff says 'everybody’s still a suspect',Fox News,https://www.foxnews.com/us/timeline-nbc-host-savannah-guthries-mother-disappears-sheriff-says-she-may-have-been-abducted,2026-02-12,"TUCSON, Ariz. – Authorities believe Nancy Guthrie, 84, the mother of NBC ""Today"" co-host Savannah Guthrie, was abducted or kidnapped from her Tucson home, where she was last seen around 9:30 p.m. Saturday, Jan. 31....",https://static.foxnews.com/foxnews.com/content/uploads/2026/02/savannah-guthrie-nancy-guthrie-today-show-missing-person-003.jpg,United States,Crime,right
What the timing of the FBI’s image release suggests in the Nancy Guthrie case: crime insider,Fox News,https://www.foxnews.com/us/what-timing-fbis-image-release-suggests-nancy-guthrie-case-crime-insider,2026-02-12,"The FBI’s release of surveillance images in the disappearance of Nancy Guthrie marks a notable development in the investigation, indicating authorities believe the images could help identify a subject they are seeking more information about....",https://static.foxnews.com/foxnews.com/content/uploads/2026/02/nancy-guthrie-suspect.gif,United States,Crime,right
UFC champion Tito Ortiz reveals he fled home state California because of Newsom's leadership,Fox News,https://www.foxnews.com/sports/ufc-champion-tito-ortiz-reveals-he-fled-home-state-california-because-newsoms-leadership,2026-02-12,"UFC champion Tito Ortiz never wanted to leave his home state of California. Born and raised in Huntington Beach, he became a local leader as a council member and later mayor pro tempore of the city. It's where he built his life as a mixed martial arts star....",https://static.foxnews.com/foxnews.com/content/uploads/2026/02/tito-ortiz.jpg,United States,Entertainment,right
"US soccer legend Abby Wambach dumps agency, calls for CEO's resignation over emails with Ghislaine Maxwell",Fox News,https://www.foxnews.com/sports/us-soccer-legend-abby-wambach-dumps-agency-calls-ceos-resignation-over-emails-ghislaine-maxwell,2026-02-12,"United States women’s national soccer team legend Abby Wambach announced she is leaving the Wasserman Agency due to its founder being in the Epstein files. Casey Wasserman, the founder and CEO of Wasserman Agency, exchanged flirtatious emails in 2003 with Ghislaine Maxwell, Jeffrey Epstein’s...",https://static.foxnews.com/foxnews.com/content/uploads/2026/02/abby-wambach-wasserman-1.jpg,United States,Sports,right
6 House Republicans defy Trump on key agenda item in Dem-pushed vote,Fox News,https://www.foxnews.com/politics/6-house-republicans-defy-trump-key-agenda-item-dem-pushed-vote,2026-02-12,The House of Representatives passed legislation Wednesday aimed at reversing President Donald Trump's tariffs on Canada after several Republicans joined Democrats for a rare rebuke of the GOP commander in chief....,https://static.foxnews.com/foxnews.com/content/uploads/2025/03/carney-trump.jpg,United States,Politics,right
‘Seditious Six’ Democrat lawmakers probed by Trump threaten legal battle,Fox News,https://www.foxnews.com/politics/seditious-six-dem-lawmakers-probed-trump-threaten-legal-battle,2026-02-12,"The six Democrats who urged U.S. service members to ""refuse illegal orders"" are threatening a legal battle with President Donald Trump over what they see as a ""weaponization"" of the Department of Justice (DOJ). On Wednesday, four House Democrats — Reps....",https://static.foxnews.com/foxnews.com/content/uploads/2025/12/president-donald-trump-air-force-one-november-2025.jpg,United States,Politics,right
"James Van Der Beek, ‘Dawson’s Creek’ and ‘Varsity Blues’ star, dead at 48",Fox News,https://www.foxnews.com/entertainment/james-van-der-beek-dawsons-creek-varsity-blues-star-dead-48,2026-02-12,"James Van Der Beek, best known for his starring roles in ""Dawson's Creek"" and ""Varsity Blues,"" has died after a courageous battle with stage 3 colorectal cancer. He was 48. ""Our beloved James David Van Der Beek passed peacefully this morning,"" a statement read from Van der Beek's official...",https://static.foxnews.com/foxnews.com/content/uploads/2026/02/james-van-der-beek.jpg,United States,Entertainment,right
Hollywood stars who died in 2026: PHOTOS,Fox News,https://www.foxnews.com/entertainment/hollywood-stars-who-died-2026-photos,2026-02-12,"Catherine O'Hara, comedy legend and star of ""Home Alone"" and ""Schitt's Creek,"" died on Jan. 30 at the age of 71.",https://static.foxnews.com/foxnews.com/content/uploads/2026/02/james-van-der-beek.jpg,United States,Health,right
Elizabeth Hurley stuns fans in red bikini post from vacation,Fox News,https://www.foxnews.com/entertainment/elizabeth-hurley-stuns-fans-red-bikini-post-from-vacation,2026-02-12,"Elizabeth Hurley is all smiles while posing in a bikini. In a recent Instagram post, the 60-year-old actress posted a photo of herself in a red Elizabeth Hurley Beach bikini, writing she is ""missing paradise"" in her caption....",https://static.foxnews.com/foxnews.com/content/uploads/2026/01/elizabeth-hurley-plunging-purple.jpg,United States,Entertainment,right
